731.242,-999.917,-3.085
731.211,-999.823,-3.112
731.226,-1000.03,-3.072
731.197,-999.943,-3.101
731.185,-999.876,-3.135
731.144,-999.772,-3.157
731.185,-1000.07,-3.089
731.158,-999.979,-3.118
731.164,-999.937,-3.158
731.189,-999.773,-3.315
731.171,-1000.19,-3.078
731.139,-1000.09,-3.105
731.134,-1000.04,-3.141
731.156,-1000.02,-3.186
731.204,-999.832,-3.389
731.243,-999.835,-3.441
731.151,-1000.3,-3.064
731.129,-1000.22,-3.094
731.109,-1000.14,-3.125
731.117,-1000.1,-3.166
730.881,-999.734,-3.117
731.152,-999.902,-3.363
731.213,-999.933,-3.424
731.214,-999.886,-3.461
731.187,-999.803,-3.486
731.116,-1000.34,-3.083
731.017,-1000.15,-3.087
731.076,-1000.19,-3.146
731.117,-1000.19,-3.197
730.778,-999.686,-3.111
730.789,-999.654,-3.15
731.11,-1000.03,-3.306
731.164,-1000.01,-3.4
731.193,-999.996,-3.448
731.174,-999.922,-3.477
731.098,-1000.45,-3.071
731.069,-1000.37,-3.1
730.928,-1000.12,-3.087
731.052,-1000.24,-3.168
730.798,-999.85,-3.114
730.762,-999.754,-3.135
730.762,-999.708,-3.171
730.756,-999.653,-3.203
731.109,-1000.07,-3.374
731.162,-1000.09,-3.431
731.155,-1000.04,-3.466
731.126,-999.949,-3.49
731.069,-1000.56,-3.055
731.058,-1000.49,-3.089
731.016,-1000.38,-3.113
730.845,-1000.1,-3.09
730.897,-1000.12,-3.144
730.732,-999.851,-3.12
730.742,-999.818,-3.159
731.058,-1000.19,-3.314
731.075,-1000.16,-3.357
731.124,-1000.18,-3.413
731.14,-1000.15,-3.455
731.118,-1000.08,-3.483
731.041,-1000.61,-3.078
731.012,-1000.52,-3.106
730.956,-1000.39,-3.124
730.793,-1000.12,-3.102
730.684,-999.925,-3.099
730.713,-999.917,-3.144
730.697,-999.849,-3.173
730.704,-999.812,-3.211
731.018,-1000.18,-3.367
731.116,-1000.26,-3.442
731.102,-1000.19,-3.473
731.063,-1000.09,-3.494
731.02,-1000.72,-3.065
731,-1000.64,-3.096
730.976,-1000.56,-3.125
730.921,-1000.43,-3.143
730.685,-1000.06,-3.095
730.683,-1000.01,-3.129
730.69,-999.976,-3.167
730.7,-999.943,-3.206
730.95,-1000.23,-3.337
730.947,-1000.17,-3.371
731.085,-1000.31,-3.463
731.057,-1000.22,-3.487
730.985,-1000.76,-3.085
730.956,-1000.67,-3.113
730.877,-1000.51,-3.123
730.923,-1000.52,-3.176
730.653,-1000.11,-3.114
730.662,-1000.08,-3.153
730.695,-1000.07,-3.199
730.711,-1000.05,-3.241
730.781,-1000.09,-3.303
730.808,-1000.08,-3.349
731.044,-1000.34,-3.479
730.94,-1000.79,-3.102
730.926,-1000.72,-3.135
730.838,-1000.55,-3.141
730.967,-1000.67,-3.225
730.63,-1000.17,-3.137
730.629,-1000.12,-3.171
730.615,-1000.06,-3.201
730.676,-1000.09,-3.26
730.698,-1000.07,-3.302
730.783,-1000.14,-3.371
730.797,-1000.11,-3.411
730.797,-1000.63,-3.122
730.828,-1000.62,-3.169
730.601,-1000.27,-3.123
730.612,-1000.24,-3.162
730.934,-1000.62,-3.319
730.599,-1000.13,-3.227
731.002,-1000.61,-3.419
730.667,-1000.12,-3.322
730.674,-1000.09,-3.36
730.71,-1000.09,-3.409
730.781,-1000.13,-3.472
730.774,-1000.08,-3.504
730.76,-1000.67,-3.141
730.554,-1000.34,-3.102
730.581,-1000.33,-3.147
730.57,-1000.27,-3.178
730.577,-1000.23,-3.215
730.954,-1000.68,-3.396
730.987,-1000.68,-3.446
730.969,-1000.61,-3.476
730.665,-1000.12,-3.422
730.67,-1000.08,-3.458
730.553,-1000.43,-3.132
730.558,-1000.39,-3.17
730.555,-1000.34,-3.203
730.9,-1000.75,-3.372
730.957,-1000.78,-3.431
730.954,-1000.72,-3.466
730.921,-1000.63,-3.489
730.521,-1000.48,-3.152
730.913,-1000.76,-3.482
730.191,-999.778,-3.713
730.491,-1000.57,-3.919
730.783,-999.683,-3.147
730.76,-999.653,-3.215
730.749,-999.791,-3.119
730.84,-999.817,-3.11
730.736,-999.841,-3.164
730.702,-999.949,-3.135
730.686,-999.915,-3.204
730.634,-1000.08,-3.1
730.639,-1000.03,-3.173
731.288,-999.831,-3.034
731.232,-999.821,-3.1
731.215,-999.785,-3.172
730.651,-1000.11,-3.15
730.6,-1000.1,-3.213
731.209,-999.97,-2.998
731.248,-999.897,-3.079
730.829,-1000.13,-3.085
730.617,-1000.22,-3.123
730.667,-1000.14,-3.202
730.679,-1000.09,-3.276
731.245,-999.987,-3.053
731.14,-1000.01,-3.111
730.594,-1000.32,-3.096
730.578,-1000.29,-3.165
730.692,-1000.17,-3.255
730.669,-1000.14,-3.324
731.197,-1000.11,-3.021
731.16,-1000.08,-3.09
730.881,-1000.22,-3.119
730.568,-1000.38,-3.139
730.541,-1000.35,-3.206
730.742,-1000.17,-3.314
731.092,-1000.26,-2.981
731.185,-1000.15,-3.069
731.087,-1000.17,-3.128
730.535,-1000.49,-3.11
731.133,-1000.05,-3.284
731.114,-1000.01,-3.356
731.165,-1000.25,-3.04
731.044,-1000.29,-3.096
731.052,-1000.24,-3.17
730.519,-1000.54,-3.155
730.981,-1000.19,-3.307
730.933,-1000.17,-3.372
731.082,-1000.4,-3.001
731.113,-1000.33,-3.078
730.954,-1000.39,-3.128
730.488,-1000.65,-3.124
731.043,-1000.24,-3.29
730.982,-1000.23,-3.354
731.112,-1000.42,-3.051
731.019,-1000.43,-3.111
731.03,-1000.38,-3.188
731.032,-1000.28,-3.337
731.145,-1000.16,-3.433
731.052,-1000.54,-3.015
731.047,-1000.5,-3.089
730.806,-1000.61,-3.124
731.069,-1000.3,-3.392
731.068,-1000.57,-3.065
730.97,-1000.59,-3.122
730.989,-1000.44,-3.349
731.088,-1000.33,-3.443
731.026,-1000.69,-3.03
730.98,-1000.67,-3.097
731.04,-1000.44,-3.407
731.005,-1000.74,-3.075
730.918,-1000.75,-3.135
730.963,-1000.63,-3.291
730.942,-1000.6,-3.363
730.906,-1000.71,-3.331
731.017,-1000.59,-3.425
730.916,-1000.74,-3.381
730.952,-1000.76,-3.438
729.019,-999.169,-2.263
729.022,-999.136,-2.293
729.057,-999.15,-2.331
729.075,-999.138,-2.365
728.993,-999.23,-2.28
729.017,-999.227,-2.315
729.045,-999.23,-2.352
729.058,-999.21,-2.384
729.062,-999.179,-2.413
729.06,-999.139,-2.44
728.967,-999.329,-2.268
728.973,-999.3,-2.298
729.013,-999.32,-2.339
729.031,-999.308,-2.372
729.035,-999.275,-2.401
729.034,-999.237,-2.429
729.034,-999.202,-2.456
729.042,-999.176,-2.486
728.937,-999.421,-2.255
728.944,-999.394,-2.286
728.972,-999.397,-2.322
728.996,-999.394,-2.357
729.009,-999.374,-2.389
729.009,-999.337,-2.417
729.01,-999.301,-2.445
729.025,-999.285,-2.478
729.04,-999.233,-2.538
729.035,-999.154,-2.59
728.916,-999.49,-2.272
728.929,-999.47,-2.304
728.965,-999.484,-2.344
728.977,-999.464,-2.375
728.985,-999.438,-2.406
728.982,-999.397,-2.433
728.987,-999.367,-2.461
729.038,-999.327,-2.562
729.031,-999.283,-2.586
729.041,-999.153,-2.697
729.075,-999.163,-2.737
728.893,-999.592,-2.261
728.893,-999.555,-2.29
728.926,-999.565,-2.327
728.948,-999.558,-2.362
728.958,-999.537,-2.393
728.96,-999.502,-2.422
728.958,-999.462,-2.449
728.976,-999.45,-2.483
729.051,-999.192,-2.779
729.076,-999.189,-2.815
729.07,-999.145,-2.839
728.866,-999.652,-2.277
728.883,-999.639,-2.31
728.916,-999.649,-2.349
728.928,-999.629,-2.38
728.933,-999.599,-2.41
728.934,-999.562,-2.438
728.937,-999.531,-2.466
729.032,-999.158,-2.875
728.839,-999.75,-2.265
728.847,-999.724,-2.295
728.88,-999.733,-2.333
728.897,-999.72,-2.367
728.909,-999.7,-2.398
728.906,-999.659,-2.425
728.906,-999.622,-2.453
728.923,-999.608,-2.486
728.989,-999.201,-2.883
728.969,-999.141,-2.899
728.816,-999.814,-2.282
728.84,-999.811,-2.318
728.867,-999.812,-2.354
728.881,-999.795,-2.386
728.883,-999.761,-2.415
728.881,-999.721,-2.442
728.893,-999.701,-2.473
728.95,-999.247,-2.892
728.935,-999.194,-2.911
728.926,-999.149,-2.933
728.932,-999.124,-2.96
729.001,-999.175,-3.016
729.01,-999.152,-3.045
729.013,-999.122,-3.072
729.476,-999.255,-3.609
728.788,-999.911,-2.271
728.798,-999.887,-2.302
728.835,-999.903,-2.341
728.848,-999.883,-2.373
728.856,-999.857,-2.404
728.854,-999.819,-2.431
728.858,-999.787,-2.46
728.936,-999.359,-2.887
728.914,-999.298,-2.904
728.902,-999.249,-2.924
728.9,-999.212,-2.947
728.954,-999.246,-2.997
728.981,-999.245,-3.034
728.987,-999.22,-3.062
728.979,-999.177,-3.084
728.966,-999.127,-3.103
729.481,-999.389,-3.615
729.425,-999.29,-3.612
728.764,-1000.01,-2.261
728.763,-999.973,-2.288
728.793,-999.978,-2.326
728.817,-999.975,-2.361
728.829,-999.954,-2.392
728.828,-999.917,-2.42
728.828,-999.88,-2.448
728.845,-999.866,-2.481
728.893,-999.4,-2.896
728.879,-999.349,-2.915
728.871,-999.306,-2.937
728.891,-999.298,-2.971
728.949,-999.336,-3.022
728.958,-999.313,-3.051
728.955,-999.276,-3.075
728.943,-999.229,-3.094
728.932,-999.181,-3.114
728.928,-999.144,-3.137
728.978,-999.171,-3.185
729.009,-999.174,-3.225
729.014,-999.147,-3.252
729.463,-999.496,-3.609
729.426,-999.418,-3.617
729.385,-999.338,-3.621
729.346,-999.26,-3.626
728.738,-1000.07,-2.278
728.756,-1000.06,-2.312
728.788,-1000.07,-2.35
728.799,-1000.05,-2.381
728.805,-1000.02,-2.411
728.803,-999.978,-2.438
728.81,-999.951,-2.467
728.842,-999.886,-2.56
728.877,-999.511,-2.89
728.859,-999.454,-2.908
728.848,-999.406,-2.929
728.851,-999.376,-2.955
728.917,-999.426,-3.01
728.93,-999.407,-3.041
728.935,-999.381,-3.068
728.923,-999.332,-3.088
728.911,-999.284,-3.107
728.9,-999.239,-3.127
728.915,-999.223,-3.158
728.979,-999.266,-3.214
728.988,-999.244,-3.243
728.988,-999.211,-3.268
728.974,-999.162,-3.285
728.961,-999.115,-3.303
729.409,-999.525,-3.611
729.374,-999.452,-3.619
729.328,-999.365,-3.62
729.29,-999.29,-3.625
729.275,-999.238,-3.642
728.756,-1000.12,-2.365
728.778,-1000.11,-2.4
728.776,-1000.08,-2.427
728.777,-1000.04,-2.455
728.853,-999.962,-2.619
728.862,-999.622,-2.886
728.838,-999.557,-2.901
728.826,-999.509,-2.921
728.822,-999.47,-2.944
728.86,-999.484,-2.987
728.902,-999.502,-3.03
728.907,-999.475,-3.058
728.899,-999.432,-3.08
728.891,-999.388,-3.101
728.877,-999.339,-3.119
728.876,-999.305,-3.143
728.944,-999.353,-3.2
728.96,-999.339,-3.233
728.962,-999.308,-3.259
728.95,-999.261,-3.278
728.94,-999.218,-3.297
728.93,-999.173,-3.316
728.939,-999.151,-3.345
729.382,-999.622,-3.601
729.359,-999.561,-3.615
729.328,-999.491,-3.625
729.299,-999.425,-3.635
729.266,-999.355,-3.642
729.232,-999.283,-3.648
729.199,-999.214,-3.656
728.765,-1000.12,-2.477
728.842,-1000.01,-2.668
728.817,-999.939,-2.685
728.818,-999.661,-2.894
728.802,-999.608,-2.912
728.793,-999.564,-2.934
728.805,-999.544,-2.964
728.869,-999.591,-3.018
728.879,-999.569,-3.048
728.88,-999.537,-3.073
728.867,-999.488,-3.092
728.855,-999.44,-3.111
728.85,-999.4,-3.134
728.885,-999.41,-3.175
728.928,-999.428,-3.221
728.936,-999.405,-3.25
728.931,-999.366,-3.271
728.918,-999.318,-3.289
728.906,-999.272,-3.308
728.904,-999.238,-3.331
729.332,-999.693,-3.579
729.328,-999.654,-3.603
729.306,-999.594,-3.617
729.282,-999.533,-3.63
729.254,-999.467,-3.641
729.227,-999.404,-3.651
729.193,-999.333,-3.657
729.154,-999.257,-3.661
729.114,-999.181,-3.663
728.84,-999.995,-2.774
728.802,-999.772,-2.889
728.784,-999.714,-2.906
728.77,-999.664,-2.926
728.771,-999.632,-2.951
728.831,-999.672,-3.003
728.852,-999.664,-3.038
728.856,-999.637,-3.065
728.847,-999.592,-3.086
728.833,-999.541,-3.104
728.824,-999.498,-3.124
728.832,-999.474,-3.153
728.9,-999.522,-3.21
728.911,-999.502,-3.24
728.91,-999.468,-3.265
728.898,-999.422,-3.284
728.884,-999.374,-3.301
728.878,-999.334,-3.322
728.899,-999.326,-3.357
729.326,-999.779,-3.606
729.294,-999.707,-3.615
729.269,-999.644,-3.628
729.231,-999.568,-3.633
729.21,-999.51,-3.646
729.18,-999.444,-3.656
729.137,-999.364,-3.656
729.105,-999.296,-3.663
729.052,-999.206,-3.658
729.033,-999.155,-3.671
729.033,-999.122,-3.695
728.779,-999.976,-2.802
728.781,-999.875,-2.881
728.761,-999.816,-2.898
728.747,-999.764,-2.917
728.744,-999.727,-2.941
728.771,-999.727,-2.978
728.82,-999.754,-3.025
728.829,-999.732,-3.055
728.824,-999.692,-3.078
728.812,-999.644,-3.097
728.8,-999.597,-3.116
728.798,-999.562,-3.14
728.859,-999.602,-3.194
728.877,-999.591,-3.228
728.885,-999.567,-3.256
728.875,-999.522,-3.276
728.863,-999.475,-3.294
728.852,-999.43,-3.313
728.857,-999.403,-3.34
729.329,-999.909,-3.611
729.284,-999.822,-3.613
729.252,-999.751,-3.623
729.228,-999.691,-3.635
729.19,-999.614,-3.641
729.165,-999.553,-3.652
729.126,-999.477,-3.656
729.093,-999.407,-3.662
729.05,-999.329,-3.661
729.007,-999.251,-3.662
729.003,-999.215,-3.683
729.006,-999.186,-3.708
729.007,-999.155,-3.733
729.01,-999.127,-3.759
728.758,-1000.12,-2.768
728.779,-1000.04,-2.855
728.778,-1000,-2.881
728.743,-999.923,-2.891
728.727,-999.869,-2.91
728.716,-999.821,-2.931
728.722,-999.795,-2.959
728.789,-999.845,-3.013
728.801,-999.826,-3.044
728.803,-999.795,-3.071
728.79,-999.746,-3.089
728.779,-999.699,-3.109
728.771,-999.657,-3.13
728.791,-999.648,-3.164
728.848,-999.684,-3.217
728.857,-999.661,-3.246
728.854,-999.625,-3.269
728.842,-999.577,-3.287
728.828,-999.53,-3.305
728.825,-999.494,-3.327
728.862,-999.504,-3.371
729.277,-999.942,-3.613
729.24,-999.865,-3.62
729.206,-999.792,-3.628
729.18,-999.729,-3.64
729.147,-999.66,-3.647
729.117,-999.593,-3.656
729.079,-999.517,-3.659
729.042,-999.445,-3.663
728.99,-999.356,-3.658
728.977,-999.311,-3.674
728.978,-999.28,-3.698
728.979,-999.249,-3.723
728.981,-999.22,-3.748
728.983,-999.191,-3.773
728.986,-999.162,-3.798
728.962,-999.106,-3.807
728.73,-1000.04,-2.887
728.707,-999.974,-2.903
728.693,-999.923,-2.922
728.692,-999.888,-2.947
728.741,-999.915,-2.994
728.772,-999.92,-3.033
728.778,-999.894,-3.061
728.77,-999.85,-3.083
728.759,-999.804,-3.102
728.745,-999.754,-3.12
728.75,-999.728,-3.148
728.819,-999.776,-3.206
728.83,-999.756,-3.235
728.832,-999.726,-3.262
728.821,-999.68,-3.281
728.809,-999.634,-3.298
728.8,-999.592,-3.319
728.813,-999.573,-3.349
729.264,-1000.06,-3.61
729.225,-999.976,-3.616
729.188,-999.899,-3.622
729.164,-999.838,-3.635
729.133,-999.769,-3.644
729.094,-999.694,-3.647
729.061,-999.623,-3.654
729.032,-999.559,-3.662
728.991,-999.483,-3.664
728.952,-999.408,-3.665
728.952,-999.376,-3.689
728.953,-999.346,-3.714
728.954,-999.316,-3.738
728.957,-999.287,-3.764
728.959,-999.258,-3.789
728.947,-999.214,-3.804
728.873,-999.107,-3.783
728.684,-1000.07,-2.894
728.672,-1000.03,-2.914
728.663,-999.98,-2.936
728.679,-999.967,-2.968
728.739,-1000.01,-3.02
728.749,-999.987,-3.05
728.748,-999.952,-3.075
728.735,-999.902,-3.093
728.724,-999.857,-3.113
728.719,-999.818,-3.135
728.764,-999.839,-3.181
728.799,-999.847,-3.223
728.806,-999.823,-3.252
728.799,-999.782,-3.272
728.786,-999.734,-3.291
728.775,-999.688,-3.309
728.774,-999.656,-3.333
729.239,-1000.15,-3.6
729.212,-1000.09,-3.612
729.183,-1000.02,-3.624
729.143,-999.941,-3.628
729.122,-999.883,-3.642
729.082,-999.806,-3.645
729.048,-999.735,-3.651
729.013,-999.663,-3.657
728.979,-999.595,-3.662
728.932,-999.511,-3.659
728.923,-999.469,-3.678
728.923,-999.438,-3.702
728.926,-999.41,-3.728
728.928,-999.38,-3.752
728.931,-999.351,-3.777
728.931,-999.32,-3.801
728.903,-999.26,-3.808
728.788,-999.112,-3.76
728.757,-999.051,-3.764
728.642,-1000.08,-2.928
728.642,-1000.05,-2.953
728.707,-1000.1,-3.007
728.721,-1000.08,-3.039
728.727,-1000.05,-3.066
728.714,-1000.01,-3.085
728.702,-999.959,-3.105
728.692,-999.914,-3.125
728.703,-999.893,-3.154
728.769,-999.939,-3.211
728.779,-999.919,-3.241
728.78,-999.887,-3.266
728.766,-999.838,-3.284
728.756,-999.793,-3.303
728.745,-999.749,-3.322
728.772,-999.748,-3.36
729.201,-1000.2,-3.609
729.175,-1000.14,-3.622
729.141,-1000.07,-3.63
729.105,-999.991,-3.636
729.073,-999.921,-3.644
729.037,-999.848,-3.649
729.004,-999.779,-3.656
728.97,-999.709,-3.661
728.922,-999.625,-3.658
728.898,-999.567,-3.669
728.897,-999.535,-3.692
728.897,-999.503,-3.716
728.904,-999.478,-3.743
728.904,-999.447,-3.767
728.909,-999.421,-3.794
728.889,-999.369,-3.806
728.779,-999.225,-3.761
728.744,-999.159,-3.763
728.709,-999.094,-3.764
728.681,-999.037,-3.768
728.684,-1000.07,-3.098
728.671,-1000.02,-3.117
728.669,-999.981,-3.14
728.729,-1000.02,-3.194
728.75,-1000.01,-3.229
728.755,-999.985,-3.256
728.746,-999.942,-3.276
728.732,-999.892,-3.293
728.722,-999.848,-3.313
728.727,-999.822,-3.339
729.14,-1000.23,-3.607
729.127,-1000.18,-3.625
729.101,-1000.11,-3.637
729.072,-1000.05,-3.647
729.034,-999.971,-3.652
728.997,-999.897,-3.656
728.956,-999.819,-3.658
728.925,-999.753,-3.665
728.875,-999.668,-3.661
728.87,-999.63,-3.682
728.872,-999.6,-3.707
728.874,-999.571,-3.731
728.876,-999.541,-3.756
728.879,-999.513,-3.782
728.872,-999.474,-3.8
728.841,-999.411,-3.805
728.73,-999.267,-3.761
728.695,-999.202,-3.761
728.664,-999.141,-3.764
728.632,-999.079,-3.767
728.6,-999.019,-3.768
728.64,-1000.07,-3.129
728.663,-1000.07,-3.164
728.718,-1000.1,-3.216
728.728,-1000.08,-3.245
728.722,-1000.04,-3.267
728.71,-999.994,-3.285
728.697,-999.947,-3.303
728.694,-999.911,-3.326
728.731,-999.922,-3.369
729.073,-1000.21,-3.625
729.062,-1000.16,-3.645
729.027,-1000.09,-3.651
728.994,-1000.02,-3.658
728.952,-999.94,-3.66
728.91,-999.861,-3.66
728.858,-999.773,-3.655
728.843,-999.725,-3.671
728.844,-999.695,-3.695
728.843,-999.662,-3.719
728.849,-999.636,-3.745
728.85,-999.607,-3.77
728.854,-999.579,-3.796
728.827,-999.52,-3.803
728.72,-999.38,-3.761
728.695,-999.324,-3.768
728.653,-999.252,-3.765
728.62,-999.189,-3.765
728.589,-999.129,-3.768
728.56,-999.071,-3.772
728.524,-999.008,-3.77
728.692,-1000.1,-3.279
728.68,-1000.05,-3.297
728.669,-1000.01,-3.316
728.68,-999.989,-3.346
729.01,-1000.2,-3.645
728.974,-1000.12,-3.651
728.934,-1000.05,-3.653
728.904,-999.981,-3.661
728.868,-999.908,-3.665
728.82,-999.825,-3.662
728.818,-999.79,-3.684
728.82,-999.761,-3.71
728.821,-999.731,-3.734
728.823,-999.701,-3.759
728.825,-999.672,-3.784
728.816,-999.632,-3.802
728.772,-999.556,-3.798
728.672,-999.423,-3.76
728.641,-999.361,-3.763
728.608,-999.299,-3.765
728.579,-999.24,-3.769
728.547,-999.179,-3.77
728.517,-999.121,-3.773
728.485,-999.061,-3.774
728.457,-999.006,-3.777
728.426,-998.948,-3.778
728.644,-1000.07,-3.329
728.925,-1000.16,-3.652
728.88,-1000.08,-3.652
728.859,-1000.02,-3.664
728.805,-999.934,-3.658
728.79,-999.885,-3.673
728.79,-999.853,-3.697
728.792,-999.824,-3.722
728.794,-999.795,-3.747
728.798,-999.767,-3.773
728.801,-999.739,-3.798
728.772,-999.678,-3.804
728.662,-999.535,-3.76
728.629,-999.471,-3.762
728.594,-999.406,-3.763
728.564,-999.346,-3.765
728.534,-999.287,-3.769
728.501,-999.226,-3.77
728.473,-999.17,-3.773
728.442,-999.111,-3.774
728.414,-999.056,-3.777
728.385,-999,-3.779
728.357,-998.947,-3.781
728.842,-1000.13,-3.659
728.812,-1000.07,-3.666
728.767,-999.985,-3.664
728.764,-999.95,-3.687
728.765,-999.92,-3.711
728.768,-999.891,-3.736
728.771,-999.863,-3.761
728.773,-999.833,-3.786
728.761,-999.79,-3.802
728.704,-999.701,-3.791
728.62,-999.585,-3.763
728.587,-999.521,-3.764
728.556,-999.46,-3.767
728.524,-999.399,-3.77
728.493,-999.34,-3.772
728.463,-999.281,-3.774
728.433,-999.223,-3.776
728.401,-999.165,-3.777
728.375,-999.111,-3.78
728.345,-999.054,-3.781
728.315,-998.999,-3.782
728.287,-998.945,-3.784
728.259,-998.892,-3.786
728.748,-1000.09,-3.658
728.738,-1000.05,-3.677
728.739,-1000.02,-3.701
