719.111023;-997.571045;-4.202;0.0297852
719.057007;-997.461060;-4.209;0.0327148
719.006042;-997.363037;-4.210;0.0231934
718.950012;-997.251038;-4.215;0.0278320
717.764038;-996.886047;-2.849;0.0424805
719.436035;-998.355042;-4.174;0.0229492
719.392029;-998.269043;-4.177;0.0227051
719.348022;-998.178040;-4.182;0.0307617
719.302063;-998.089050;-4.184;0.0275879
719.254028;-997.991028;-4.189;0.0319824
719.207031;-997.900024;-4.192;0.0253906
719.157043;-997.800049;-4.197;0.0256348
719.106018;-997.696045;-4.202;0.0371094
719.056030;-997.596069;-4.205;0.0275879
719.002014;-997.489075;-4.210;0.0305176
718.949036;-997.384033;-4.213;0.0251465
718.892029;-997.269043;-4.219;0.0244141
718.835022;-997.157043;-4.223;0.0275879
717.724060;-996.819031;-2.939;0.0480957
717.726013;-996.903076;-2.880;0.0270996
717.729004;-996.989075;-2.822;0.0854492
719.385010;-998.392029;-4.175;0.0214844
719.341064;-998.300049;-4.180;0.0307617
719.297058;-998.217041;-4.180;0.0273438
719.249023;-998.121033;-4.185;0.0307617
719.202026;-998.025024;-4.190;0.0288086
719.152039;-997.925049;-4.195;0.0295410
719.104004;-997.832031;-4.196;0.0251465
719.052063;-997.727051;-4.202;0.0266113
719.000061;-997.625061;-4.205;0.0344238
718.946045;-997.516052;-4.210;0.0319824
718.891052;-997.405029;-4.216;0.0278320
718.835022;-997.294067;-4.220;0.0290527
718.776062;-997.176025;-4.225;0.0280762
717.728027;-996.875061;-3.002;0.0495605
717.707031;-996.895020;-2.958;0.0463867
717.693054;-996.937073;-2.908;0.0566406
717.712036;-997.065063;-2.840;0.0551758
719.290039;-998.337036;-4.181;0.0356445
719.244019;-998.247070;-4.184;0.0224609
719.196045;-998.149048;-4.189;0.0253906
719.149048;-998.059021;-4.191;0.0256348
719.098022;-997.953064;-4.198;0.0246582
719.049011;-997.859070;-4.199;0.0285645
718.998047;-997.756042;-4.203;0.0239258
718.943054;-997.645020;-4.209;0.0288086
718.889038;-997.539062;-4.213;0.0270996
718.834045;-997.427063;-4.218;0.0295410
718.777039;-997.316040;-4.221;0.0305176
718.718018;-997.198059;-4.226;0.0244141
717.699036;-996.915039;-3.030;0.0202637
717.690063;-996.970032;-2.977;0.0473633
717.671021;-996.997070;-2.931;0.0610352
717.677063;-997.092041;-2.870;0.0305176
717.675049;-997.163025;-2.815;0.0812988
719.192017;-998.282043;-4.184;0.0312500
719.144043;-998.184021;-4.189;0.0241699
719.094055;-998.085022;-4.193;0.0273438
719.044006;-997.985046;-4.198;0.0280762
718.995056;-997.889038;-4.200;0.0263672
718.941040;-997.782043;-4.205;0.0227051
718.888062;-997.677063;-4.209;0.0258789
718.833008;-997.568054;-4.213;0.0236816
718.776062;-997.453064;-4.218;0.0256348
718.718018;-997.334045;-4.224;0.0273438
718.657043;-997.214050;-4.229;0.0307617
718.596008;-997.091064;-4.234;0.0258789
717.675049;-997.050049;-2.995;0.0744629
717.651062;-997.065063;-2.952;0.0654297
717.639038;-997.112061;-2.901;0.0539551
717.658020;-997.238037;-2.835;0.0451660
717.606018;-997.177063;-2.808;0.0014648
719.138062;-998.309021;-4.187;0.0266113
719.090027;-998.216064;-4.191;0.0292969
719.041016;-998.118042;-4.194;0.0290527
718.990051;-998.019043;-4.197;0.0295410
718.938049;-997.913025;-4.203;0.0302734
718.884033;-997.802063;-4.209;0.0275879
718.830017;-997.697021;-4.212;0.0302734
718.774048;-997.586060;-4.216;0.0266113
718.717041;-997.471069;-4.221;0.0244141
718.658020;-997.354065;-4.225;0.0258789
718.598022;-997.233032;-4.231;0.0268555
718.536011;-997.111023;-4.235;0.0256348
717.822021;-996.827026;-3.459;0.0551758
717.650024;-997.103027;-3.020;0.0349121
717.635010;-997.143066;-2.970;0.0480957
717.626038;-997.195068;-2.919;0.0534668
717.630005;-997.286072;-2.859;0.0278320
717.593018;-997.263062;-2.824;0.0861816
717.549011;-997.223022;-2.793;0.0866699
719.036011;-998.242065;-4.193;0.0275879
718.986023;-998.147034;-4.196;0.0261230
718.934021;-998.040039;-4.201;0.0295410
718.882019;-997.937073;-4.205;0.0246582
718.828064;-997.828064;-4.210;0.0261230
718.772034;-997.718018;-4.214;0.0285645
718.716064;-997.606018;-4.219;0.0324707
718.657043;-997.489075;-4.223;0.0329590
718.597046;-997.368042;-4.229;0.0332031
718.536011;-997.246033;-4.234;0.0292969
718.472046;-997.116028;-4.240;0.0207520
717.810059;-996.916077;-3.474;0.0661621
717.771057;-996.890076;-3.440;0.0485840
717.708008;-996.883057;-3.358;0.0009766
717.602051;-997.092041;-3.059;0.0014648
717.619019;-997.220032;-2.989;0.0493164
717.595032;-997.234070;-2.946;0.0864258
717.587036;-997.291077;-2.893;0.0500488
717.604004;-997.411072;-2.828;0.0463867
717.494019;-997.199036;-2.832;0.0017090
718.980042;-998.268066;-4.196;0.0292969
718.930054;-998.170044;-4.198;0.0302734
718.878052;-998.064026;-4.203;0.0263672
718.823059;-997.955017;-4.209;0.0290527
718.768005;-997.845032;-4.213;0.0249023
718.713013;-997.733032;-4.218;0.0283203
718.655029;-997.620056;-4.222;0.0300293
718.595032;-997.498047;-4.228;0.0261230
718.534058;-997.377075;-4.233;0.0283203
718.472046;-997.252075;-4.238;0.0295410
718.406006;-997.120056;-4.245;0.0258789
718.341064;-996.990051;-4.250;0.0285645
717.797058;-997.001038;-3.492;0.0485840
717.763062;-996.989075;-3.453;0.0483398
717.699036;-996.890076;-3.438;0.0009766
717.583008;-997.159058;-3.080;0.0114746
717.601013;-997.292053;-3.009;0.0397949
717.580017;-997.315063;-2.963;0.0517578
717.565063;-997.352051;-2.915;0.0493164
717.585022;-997.482056;-2.847;0.0429688
718.874023;-998.193054;-4.201;0.0270996
718.819031;-998.082031;-4.207;0.0297852
718.765015;-997.972046;-4.212;0.0268555
718.709045;-997.861023;-4.217;0.0268555
718.652039;-997.747070;-4.221;0.0302734
718.594055;-997.634033;-4.225;0.0290527
718.534058;-997.512024;-4.231;0.0217285
718.472046;-997.390076;-4.235;0.0283203
718.407043;-997.258057;-4.242;0.0295410
718.342041;-997.127075;-4.248;0.0290527
718.274048;-996.990051;-4.254;0.0239258
717.813049;-996.894043;-3.689;0.0546875
717.780029;-996.888062;-3.648;0.0598145
717.744019;-996.872070;-3.610;0.0500488
717.771057;-997.045044;-3.520;0.0236816
717.752014;-997.080017;-3.468;0.0505371
717.710022;-997.047058;-3.435;0.0334473
717.566040;-997.151062;-3.160;0.0061035
717.557007;-997.209045;-3.105;0.0795898
717.530029;-997.218018;-3.061;0.0969238
717.563049;-997.389038;-2.982;0.0415039
717.542053;-997.411072;-2.937;0.0529785
717.544006;-997.496033;-2.878;0.0283203
717.549011;-997.583069;-2.820;0.0805664
718.816040;-998.212036;-4.203;0.0258789
718.761047;-998.099060;-4.211;0.0261230
718.705017;-997.988037;-4.215;0.0231934
718.650024;-997.880066;-4.218;0.0285645
718.591064;-997.759033;-4.225;0.0258789
718.531006;-997.638062;-4.231;0.0278320
718.469055;-997.514038;-4.236;0.0275879
718.408020;-997.394043;-4.240;0.0246582
718.342041;-997.260071;-4.247;0.0280762
718.275024;-997.129028;-4.251;0.0256348
718.207031;-996.990051;-4.259;0.0253906
717.752014;-996.830017;-3.749;0.0261230
717.769043;-996.979065;-3.663;0.0588379
717.731018;-996.956055;-3.628;0.0493164
717.708008;-996.982056;-3.577;0.0400391
717.740051;-997.170044;-3.483;0.0668945
717.703064;-997.149048;-3.447;0.0524902
717.602051;-997.119019;-3.330;0.0009766
717.545044;-997.131042;-3.243;0.0019531
717.540039;-997.203064;-3.183;0.0834961
717.513062;-997.210022;-3.140;0.1140137
717.479004;-997.200073;-3.101;0.0827637
717.546021;-997.467041;-2.999;0.0622559
717.524048;-997.485046;-2.955;0.0529785
717.511047;-997.529053;-2.905;0.0363770
717.531006;-997.657043;-2.838;0.0588379
718.703064;-998.120056;-4.212;0.0297852
718.647034;-998.009033;-4.216;0.0268555
718.589050;-997.893066;-4.222;0.0280762
718.532043;-997.782043;-4.225;0.0288086
718.470032;-997.656067;-4.231;0.0302734
718.408020;-997.532043;-4.237;0.0273438
718.343018;-997.401062;-4.243;0.0241699
718.277039;-997.268066;-4.249;0.0307617
718.210022;-997.132019;-4.255;0.0222168
718.140015;-996.993042;-4.261;0.0270996
717.794006;-996.886047;-3.862;0.0759277
717.755005;-996.863037;-3.826;0.0671387
717.727051;-996.874023;-3.779;0.0356445
717.758057;-997.069031;-3.678;0.0507812
717.721008;-997.050049;-3.642;0.0612793
717.689026;-997.045044;-3.600;0.0505371
717.723022;-997.244019;-3.503;0.0502930
717.694031;-997.246033;-3.461;0.0461426
717.617004;-997.110046;-3.455;0.0004883
717.596008;-997.136047;-3.406;0.0017090
717.523010;-997.192078;-3.265;0.0664062
717.498047;-997.205017;-3.221;0.0947266
717.465027;-997.198059;-3.180;0.1110840
717.522034;-997.520020;-3.023;0.0434570
717.508057;-997.562073;-2.973;0.0446777
717.489014;-997.592041;-2.926;0.0378418
717.504028;-997.708069;-2.861;0.0244141
717.493042;-997.754028;-2.811;0.0144043
718.644043;-998.139038;-4.215;0.0283203
718.587036;-998.026062;-4.220;0.0297852
718.529053;-997.911072;-4.224;0.0275879
718.469055;-997.787048;-4.231;0.0266113
718.407043;-997.663025;-4.236;0.0227051
718.343018;-997.535034;-4.242;0.0268555
718.279053;-997.409058;-4.246;0.0324707
718.212036;-997.275024;-4.252;0.0273438
718.143005;-997.136047;-4.258;0.0236816
718.071045;-996.990051;-4.266;0.0239258
717.778015;-996.961060;-3.883;0.0456543
717.745056;-996.957031;-3.840;0.0576172
717.707031;-996.936035;-3.803;0.0539551
717.737061;-997.129028;-3.704;0.0346680
717.712036;-997.146057;-3.656;0.0532227
717.673035;-997.121033;-3.620;0.0659180
717.699036;-997.295044;-3.530;0.0615234
717.683044;-997.337036;-3.476;0.0581055
717.643005;-997.310059;-3.441;0.0466309
717.540039;-997.184021;-3.391;0.0004883
717.508057;-997.182068;-3.349;0.0571289
717.483032;-997.200073;-3.301;0.0969238
717.450012;-997.191040;-3.262;0.0915527
717.419006;-997.189026;-3.220;0.0014648
717.491028;-997.639038;-2.991;0.0515137
717.467041;-997.653076;-2.948;0.0895996
717.460022;-997.712036;-2.895;0.0534668
717.475037;-997.828064;-2.829;0.0561523
718.585022;-998.160034;-4.217;0.0310059
718.528015;-998.046021;-4.221;0.0246582
718.469055;-997.927063;-4.226;0.0229492
718.407043;-997.802063;-4.232;0.0234375
718.345032;-997.677063;-4.238;0.0258789
718.281006;-997.552063;-4.242;0.0275879
718.214050;-997.416077;-4.249;0.0214844
718.146057;-997.278076;-4.256;0.0283203
718.075012;-997.133057;-4.263;0.0222168
718.003052;-996.993042;-4.268;0.0205078
717.736023;-997.052063;-3.855;0.0576172
717.697021;-997.028076;-3.819;0.0715332
717.674011;-997.057068;-3.767;0.0422363
717.701050;-997.239075;-3.671;0.0466309
717.684021;-997.279053;-3.617;0.0700684
717.653015;-997.280029;-3.575;0.0627441
717.669006;-997.420044;-3.493;0.0527344
717.635010;-997.408020;-3.455;0.0524902
717.491028;-997.166077;-3.434;0.0686035
717.470032;-997.193054;-3.385;0.1035156
717.437012;-997.188049;-3.344;0.1074219
717.402039;-997.178040;-3.303;0.0092773
717.474060;-997.712036;-3.011;0.0446777
717.453064;-997.736023;-2.965;0.0461426
717.437012;-997.771057;-2.916;0.0546875
718.467041;-998.060059;-4.224;0.0332031
718.408020;-997.942078;-4.229;0.0295410
718.346008;-997.820068;-4.233;0.0236816
718.281006;-997.685059;-4.241;0.0275879
718.215027;-997.553040;-4.248;0.0217285
718.150024;-997.425049;-4.251;0.0280762
718.079041;-997.281067;-4.259;0.0253906
718.010010;-997.144043;-4.263;0.0234375
717.933044;-996.987061;-4.273;0.0197754
717.725037;-997.141052;-3.872;0.0559082
717.687012;-997.122070;-3.834;0.0595703
717.653015;-997.115051;-3.792;0.0354004
717.686035;-997.316040;-3.691;0.0583496
717.654053;-997.314026;-3.648;0.0588379
717.616028;-997.291077;-3.612;0.0837402
717.623047;-997.404053;-3.539;0.0214844
717.625061;-997.504028;-3.469;0.0639648
717.584045;-997.472046;-3.436;0.0412598
717.458008;-997.192078;-3.467;0.1025391
717.425049;-997.184021;-3.427;0.0993652
717.389038;-997.173035;-3.386;0.0483398
717.438049;-997.816040;-2.982;0.0405273
718.406006;-998.071045;-4.228;0.0266113
718.345032;-997.951050;-4.232;0.0256348
718.281006;-997.822021;-4.239;0.0239258
718.219055;-997.699036;-4.242;0.0314941
718.152039;-997.566040;-4.248;0.0283203
718.082031;-997.424072;-4.255;0.0246582
718.012024;-997.282043;-4.262;0.0256348
717.940063;-997.139038;-4.268;0.1430664
717.826050;-996.854065;-4.320;0.0712891
717.789062;-996.837036;-4.280;0.0717773
717.760010;-996.852051;-4.230;0.0827637
717.719055;-996.821045;-4.195;0.0678711
717.697021;-997.178040;-3.904;0.0183105
717.678040;-997.218018;-3.848;0.0600586
717.637024;-997.191040;-3.812;0.0490723
717.621033;-997.236023;-3.756;0.0432129
717.644043;-997.407043;-3.663;0.0620117
717.606018;-997.383057;-3.628;0.0644531
717.581055;-997.401062;-3.580;0.0383301
717.614014;-997.594055;-3.484;0.0622559
717.578064;-997.576050;-3.448;0.0588379
717.412048;-997.176025;-3.512;0.0744629
717.377014;-997.166077;-3.471;0.0966797
717.324036;-997.104065;-3.443;0.0009766
718.347046;-998.092041;-4.228;0.0283203
718.284058;-997.965027;-4.234;0.0312500
718.220032;-997.837036;-4.240;0.0266113
718.153015;-997.700073;-4.247;0.0275879
718.086060;-997.567078;-4.253;0.0249023
718.016052;-997.428040;-4.258;0.0244141
717.943054;-997.280029;-4.266;0.0224609
717.870056;-997.134033;-4.272;0.0295410
717.775024;-996.914062;-4.301;0.0717773
717.746033;-996.930054;-4.250;0.0854492
717.718018;-996.943054;-4.201;0.0856934
717.642029;-996.800049;-4.201;0.0947266
717.669006;-997.314026;-3.862;0.0620117
717.629028;-997.288025;-3.827;0.0639648
717.600037;-997.295044;-3.781;0.0473633
717.632019;-997.493042;-3.680;0.0705566
717.596008;-997.476074;-3.643;0.0717773
717.561035;-997.464050;-3.603;0.0522461
717.592041;-997.651062;-3.509;0.0324707
717.568054;-997.670044;-3.462;0.0627441
717.380005;-997.202026;-3.545;0.0407715
717.342041;-997.185059;-3.505;0.0161133
717.293030;-997.133057;-3.475;0.0002441
718.220032;-997.970032;-4.239;0.0336914
718.156006;-997.842041;-4.244;0.0268555
718.088013;-997.704041;-4.251;0.0283203
718.020020;-997.569031;-4.257;0.0231934
717.948059;-997.424072;-4.263;0.0258789
717.874023;-997.274048;-4.271;0.0197754
717.765015;-997.005066;-4.318;0.0722656
717.732056;-997.006042;-4.272;0.0769043
717.703064;-997.020020;-4.222;0.0849609
717.646057;-996.934021;-4.205;0.1010742
717.576050;-996.813049;-4.197;0.0847168
717.651062;-997.379028;-3.886;0.0366211
717.620056;-997.382019;-3.841;0.0622559
717.582031;-997.360046;-3.805;0.0539551
717.590027;-997.485046;-3.725;0.0224609
717.587036;-997.572021;-3.657;0.0644531
717.548035;-997.546021;-3.622;0.0688477
717.528015;-997.581055;-3.569;0.0354004
717.556030;-997.759033;-3.478;0.0500488
717.519043;-997.737061;-3.443;0.0649414
717.288025;-997.145020;-3.557;0.0656738
717.267029;-997.180054;-3.503;0.0478516
718.157043;-997.980042;-4.241;0.0268555
718.091064;-997.847046;-4.247;0.0263672
718.022034;-997.705017;-4.255;0.0249023
717.952026;-997.565063;-4.261;0.0266113
717.879028;-997.421021;-4.267;0.0190430
717.768005;-997.139038;-4.320;0.0769043
717.718018;-997.083069;-4.293;0.0854492
717.690063;-997.101074;-4.241;0.0820312
717.658020;-997.102051;-4.196;0.0742188
717.575012;-996.935059;-4.204;0.0842285
717.512024;-996.837036;-4.188;0.0974121
717.443054;-996.717041;-4.180;0.0949707
717.610046;-997.475037;-3.856;0.0644531
717.570007;-997.447021;-3.822;0.0805664
717.546021;-997.469055;-3.771;0.0476074
717.576050;-997.662048;-3.672;0.0512695
717.538025;-997.640076;-3.636;0.0729980
717.507019;-997.638062;-3.594;0.0380859
717.541016;-997.836060;-3.497;0.0510254
717.509033;-997.829041;-3.457;0.0485840
717.244019;-997.134033;-3.600;0.0744629
718.093018;-997.985046;-4.245;0.0253906
718.026062;-997.850037;-4.251;0.0268555
717.956055;-997.708069;-4.259;0.0258789
717.885010;-997.568054;-4.264;0.0251465
717.811035;-997.418030;-4.271;0.0222168
717.704041;-997.156067;-4.315;0.0966797
717.677063;-997.178040;-4.262;0.0673828
717.649048;-997.193054;-4.212;0.0830078
717.581055;-997.078064;-4.203;0.0727539
717.512024;-996.956055;-4.197;0.0947266
717.447021;-996.852051;-4.183;0.0776367
717.366028;-996.701050;-4.182;0.0817871
717.598022;-997.558044;-3.875;0.0429688
717.563049;-997.549072;-3.834;0.0703125
717.527039;-997.532043;-3.795;0.0463867
717.558044;-997.729065;-3.695;0.0512695
717.529053;-997.735046;-3.650;0.0595703
717.490051;-997.710022;-3.614;0.0607910
717.480042;-997.771057;-3.555;0.0280762
718.028015;-997.987061;-4.248;0.0246582
717.959045;-997.848022;-4.256;0.0217285
717.888062;-997.703064;-4.263;0.0270996
717.813049;-997.552063;-4.271;0.0246582
717.703064;-997.275024;-4.321;0.0739746
717.663025;-997.252075;-4.283;0.0803223
717.634033;-997.268066;-4.232;0.0815430
717.596008;-997.248047;-4.194;0.0620117
717.512024;-997.076050;-4.203;0.0708008
717.439026;-996.948059;-4.197;0.1127930
717.378052;-996.856018;-4.180;0.0922852
717.567017;-997.581055;-3.910;0.0097656
717.286011;-996.670044;-4.189;0.0432129
717.553040;-997.637024;-3.849;0.0559082
717.513062;-997.611023;-3.814;0.0507812
717.494019;-997.649048;-3.759;0.0363770
717.519043;-997.827026;-3.664;0.0590820
717.480042;-997.800049;-3.630;0.0676270
717.454041;-997.814026;-3.583;0.0410156
717.892029;-997.847046;-4.259;0.0478516
717.818054;-997.695068;-4.267;0.0212402
717.745056;-997.549072;-4.274;0.0249023
717.650024;-997.329041;-4.303;0.0776367
717.621033;-997.344055;-4.253;0.0766602
717.591064;-997.356018;-4.204;0.0866699
717.517029;-997.215027;-4.203;0.0839844
717.444031;-997.081055;-4.200;0.0910645
717.368042;-996.944031;-4.196;0.1142578
717.290039;-996.801025;-4.193;0.0966797
717.544006;-997.730042;-3.864;0.0600586
717.505005;-997.707031;-3.827;0.0700684
717.474060;-997.708069;-3.783;0.0476074
717.824036;-997.842041;-4.263;0.0268555
717.751038;-997.696045;-4.269;0.0270996
717.640015;-997.417053;-4.320;0.0927734
717.606018;-997.417053;-4.274;0.0817871
717.579041;-997.436035;-4.222;0.0903320
717.523010;-997.357056;-4.203;0.0991211
717.446045;-997.210022;-4.204;0.0895996
717.359009;-997.034058;-4.213;0.1230469
717.345032;-997.100037;-4.145;0.0656738
717.526062;-997.795044;-3.887;0.0341797
717.495056;-997.798035;-3.842;0.0573730
717.457031;-997.777039;-3.805;0.0590820
717.753052;-997.831055;-4.269;0.0185547
717.643005;-997.554077;-4.320;0.0722656
717.593018;-997.493042;-4.295;0.0686035
717.565063;-997.513062;-4.242;0.0771484
717.533020;-997.516052;-4.196;0.0769043
717.453064;-997.358032;-4.202;0.0900879
717.376038;-997.212036;-4.201;0.0834961
717.319031;-997.135071;-4.179;0.1245117
717.283020;-997.129028;-4.134;0.1069336
717.686035;-997.831055;-4.272;0.0217285
717.580017;-997.570068;-4.316;0.0859375
717.551025;-997.588074;-4.264;0.0769043
717.522034;-997.602051;-4.214;0.0908203
717.459045;-997.498047;-4.202;0.1057129
717.384033;-997.358032;-4.201;0.1022949
717.310059;-997.226074;-4.196;0.1213379
717.243042;-997.119019;-4.182;0.1203613
717.580017;-997.697021;-4.320;0.0876465
717.537048;-997.664062;-4.285;0.0703125
717.509033;-997.679077;-4.234;0.0991211
717.472046;-997.666077;-4.194;0.0693359
717.391052;-997.505066;-4.200;0.1020508
717.314026;-997.361023;-4.199;0.1022949
717.234009;-997.209045;-4.200;0.1142578
717.146057;-997.033020;-4.206;0.0498047
717.523010;-997.739075;-4.306;0.0725098
717.496033;-997.758057;-4.255;0.0832520
717.465027;-997.767029;-4.206;0.0891113
717.395020;-997.641052;-4.201;0.1049805
717.323059;-997.512024;-4.197;0.0856934
717.245056;-997.367065;-4.196;0.0678711
717.151062;-997.169067;-4.209;0.0847168
717.516052;-997.839050;-4.320;0.0756836
717.481018;-997.830017;-4.277;0.0791016
717.403015;-997.792053;-4.199;0.0920410
717.328064;-997.652039;-4.198;0.0810547
717.257019;-997.528076;-4.190;0.1535645
717.192017;-997.425049;-4.176;0.1877441
