719.997009;-998.663025;-4.142;0.0275879
719.961060;-998.591064;-4.145;0.0209961
719.986023;-998.777039;-4.141;0.0229492
719.952026;-998.708069;-4.143;0.0244141
719.915039;-998.635071;-4.147;0.0253906
719.879028;-998.565063;-4.148;0.0214844
720.010010;-998.960022;-4.135;0.0224609
719.977051;-998.894043;-4.137;0.0187988
719.941040;-998.822021;-4.141;0.0207520
719.906006;-998.753052;-4.143;0.0288086
719.870056;-998.684021;-4.145;0.0263672
719.833008;-998.610046;-4.148;0.0197754
719.999023;-999.068054;-4.136;0.0234375
719.965027;-999.005066;-4.137;0.0197754
719.931030;-998.938049;-4.139;0.0183105
719.896057;-998.865051;-4.143;0.0202637
719.859009;-998.794067;-4.146;0.0195312
719.823059;-998.720032;-4.149;0.0275879
719.786011;-998.647034;-4.151;0.0273438
719.748047;-998.573059;-4.154;0.0258789
719.987061;-999.181030;-4.135;0.0200195
719.954041;-999.115051;-4.137;0.0207520
719.919006;-999.041077;-4.143;0.0383301
719.885010;-998.979065;-4.142;0.0273438
719.849060;-998.906067;-4.145;0.0261230
719.813049;-998.835022;-4.148;0.0297852
719.776062;-998.764038;-4.150;0.0256348
719.739014;-998.693054;-4.150;0.0158691
719.701050;-998.614075;-4.155;0.0258789
719.661011;-998.533020;-4.159;0.0273438
720.009033;-999.359070;-4.131;0.0197754
719.976013;-999.292053;-4.134;0.0173340
719.942017;-999.222046;-4.139;0.0236816
719.909058;-999.160034;-4.139;0.0251465
719.874023;-999.090027;-4.142;0.0258789
719.839050;-999.024048;-4.143;0.0239258
719.802063;-998.948059;-4.148;0.0280762
719.766052;-998.878052;-4.149;0.0222168
719.729004;-998.803040;-4.152;0.0229492
719.690063;-998.726074;-4.156;0.0361328
719.652039;-998.650024;-4.158;0.0292969
719.612061;-998.568054;-4.163;0.0312500
719.571045;-998.487061;-4.166;0.0249023
719.996033;-999.468018;-4.131;0.0231934
719.964050;-999.403076;-4.133;0.0258789
719.931030;-999.342041;-4.134;0.0190430
719.897034;-999.270020;-4.139;0.0168457
719.863037;-999.204041;-4.140;0.0297852
719.827026;-999.132019;-4.145;0.0192871
719.791016;-999.060059;-4.148;0.0292969
719.756042;-998.992065;-4.148;0.0249023
719.719055;-998.919067;-4.151;0.0219727
719.681030;-998.844055;-4.154;0.0207520
719.642029;-998.765076;-4.158;0.0241699
719.603027;-998.686035;-4.161;0.0195312
719.562012;-998.606018;-4.164;0.0363770
719.522034;-998.528076;-4.165;0.0236816
